Unnamed: 0,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product Name,Sales,Units,Gross Profit,Cost,Factory,Latitude,Longitude,Product ID,Factory ID
4059,2021-09-26,2027-03-19,Same Day,152723,United States,Mesquite,Texas,75150,Chocolate,Interior,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,Wicked Choccy's,32.076176,-81.088371,WBMC,WC
4060,2022-05-21,2027-11-18,Standard Class,102806,United States,Philadelphia,Pennsylvania,19143,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,32.076176,-81.088371,WBMC,WC
4061,2022-08-21,2028-02-16,Standard Class,122168,United States,Florence,Kentucky,41042,Chocolate,Gulf,Wonka Bar - Fudge Mallows,43.2,12,28.8,14.4,Lot's O' Nuts,32.881893,-111.768036,WBFM,LON
4062,2022-08-21,2028-02-16,Standard Class,122168,United States,Florence,Kentucky,41042,Chocolate,Gulf,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,32.881893,-111.768036,WBNS,LON
4063,2022-09-28,2028-03-23,First Class,169201,United States,San Francisco,California,94110,Chocolate,Pacific,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,32.076176,-81.088371,WBMC,WC
4064,2022-09-28,2028-03-23,First Class,169201,United States,San Francisco,California,94110,Chocolate,Pacific,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,32.076176,-81.088371,WBMC,WC
4065,2022-12-08,2028-06-03,Standard Class,156118,United States,Colorado Springs,Colorado,80906,Chocolate,Pacific,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,32.881893,-111.768036,WBFM,LON
4066,2023-01-24,2028-07-18,Second Class,109407,United States,Gulfport,Mississippi,39503,Chocolate,Gulf,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,Wicked Choccy's,32.076176,-81.088371,WBTC,WC
4067,2023-01-28,2028-07-24,Second Class,146437,United States,Los Angeles,California,90036,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,32.076176,-81.088371,WBTC,WC
4068,2023-12-18,2029-06-14,Standard Class,145919,United States,Los Angeles,California,90032,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,27.92,8,19.92,8.0,Lot's O' Nuts,32.881893,-111.768036,WBNS,LON
4069,2023-12-18,2029-06-14,Standard Class,145919,United States,Los Angeles,California,90032,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,Wicked Choccy's,32.076176,-81.088371,WBTC,WC
4070,2023-12-18,2029-06-14,Standard Class,145919,United States,Los Angeles,California,90032,Chocolate,Pacific,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,Lot's O' Nuts,32.881893,-111.768036,WBFM,LON
4071,2024-03-31,2029-09-28,Standard Class,160143,United States,Los Angeles,California,90004,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,32.076176,-81.088371,WBTC,WC
4072,2024-11-04,2030-05-02,Standard Class,122672,United States,Lancaster,Ohio,43130,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,32.881893,-111.768036,WBFM,LON
4073,2024-11-04,2030-05-02,Standard Class,122672,United States,Lancaster,Ohio,43130,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy's,32.076176,-81.088371,WBMC,WC
4074,2024-12-07,2030-06-05,Standard Class,122714,United States,Chicago,Illinois,60653,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,Wicked Choccy's,32.076176,-81.088371,WBTC,WC
4075,2021-10-14,2027-04-10,Standard Class,163748,United States,Fort Worth,Texas,76106,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,Wicked Choccy's,32.076176,-81.088371,WBTC,WC
4076,2021-10-14,2027-04-10,Standard Class,163748,United States,Fort Worth,Texas,76106,Chocolate,Interior,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,Lot's O' Nuts,32.881893,-111.768036,WBFM,LON
4077,2022-05-14,2027-11-11,Standard Class,165162,United States,Los Angeles,California,90032,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,Wicked Choccy's,32.076176,-81.088371,WBTC,WC
4078,2023-08-13,2029-02-02,Same Day,156692,United States,Kenner,Louisiana,70065,Chocolate,Gulf,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,32.881893,-111.768036,WBFM,LON
4079,2023-08-13,2029-02-02,Same Day,156692,United States,Kenner,Louisiana,70065,Chocolate,Gulf,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,32.881893,-111.768036,WBNS,LON
4080,2023-10-01,2029-03-23,Same Day,111794,United States,Amarillo,Texas,79109,Chocolate,Interior,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,Lot's O' Nuts,32.881893,-111.768036,WBFM,LON
4081,2023-10-01,2029-03-23,Same Day,111794,United States,Amarillo,Texas,79109,Chocolate,Interior,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,32.881893,-111.768036,WBFM,LON
4082,2024-06-12,2029-12-07,Standard Class,117821,United States,Marion,Ohio,43302,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,32.076176,-81.088371,WBMC,WC
4083,2024-11-20,2030-05-20,Standard Class,146724,United States,Lakeville,Minnesota,55044,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,37.5,10,24.5,13.0,Wicked Choccy's,32.076176,-81.088371,WBTC,WC
4084,2024-12-24,2030-06-20,Standard Class,169978,United States,Oceanside,New York,11572,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,32.076176,-81.088371,WBTC,WC
4085,2024-12-24,2030-06-20,Standard Class,169978,United States,Oceanside,New York,11572,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,32.076176,-81.088371,WBTC,WC
4086,2021-08-29,2027-02-19,Same Day,135699,United States,San Francisco,California,94110,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,32.076176,-81.088371,WBTC,WC
4087,2021-08-29,2027-02-19,Same Day,135699,United States,San Francisco,California,94110,Other,Pacific,Lickable Wallpaper,40.0,2,20.0,20.0,Secret Factory,41.446333,-90.565487,LW,SF
4088,2024-10-19,2030-04-16,Second Class,131492,United States,San Francisco,California,94110,Chocolate,Pacific,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,32.076176,-81.088371,WBMC,WC
4089,2024-10-19,2030-04-16,Second Class,131492,United States,San Francisco,California,94110,Chocolate,Pacific,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,32.076176,-81.088371,WBMC,WC
4090,2024-10-19,2030-04-16,Second Class,131492,United States,San Francisco,California,94110,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,32.881893,-111.768036,WBSL,LON
4091,2024-10-19,2030-04-16,Second Class,131492,United States,San Francisco,California,94110,Chocolate,Pacific,Wonka Bar - Milk Chocolate,32.5,10,21.1,11.4,Wicked Choccy's,32.076176,-81.088371,WBMC,WC
4092,2022-04-13,2027-10-05,First Class,100216,United States,Mesa,Arizona,85204,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,Wicked Choccy's,32.076176,-81.088371,WBTC,WC
4093,2022-04-13,2027-10-05,First Class,100216,United States,Mesa,Arizona,85204,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,32.881893,-111.768036,WBSL,LON
4094,2023-09-20,2029-03-16,Standard Class,166772,United States,Seattle,Washington,98105,Other,Pacific,Lickable Wallpaper,40.0,2,20.0,20.0,Secret Factory,41.446333,-90.565487,LW,SF
4095,2023-11-17,2029-05-10,First Class,118500,United States,San Francisco,California,94122,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,Wicked Choccy's,32.076176,-81.088371,WBTC,WC
4096,2023-11-25,2029-05-22,Standard Class,165470,United States,Jacksonville,Florida,32216,Chocolate,Gulf,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,Wicked Choccy's,32.076176,-81.088371,WBMC,WC
4097,2024-08-26,2030-02-17,First Class,132584,United States,Detroit,Michigan,48234,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,Lot's O' Nuts,32.881893,-111.768036,WBSL,LON
4098,2021-06-10,2026-12-06,Second Class,144281,United States,Detroit,Michigan,48234,Chocolate,Interior,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,Lot's O' Nuts,32.881893,-111.768036,WBFM,LON
4099,2022-10-25,2028-04-21,Standard Class,109862,United States,Newark,Delaware,19711,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,Lot's O' Nuts,32.881893,-111.768036,WBFM,LON
4100,2022-10-25,2028-04-21,Standard Class,109862,United States,Newark,Delaware,19711,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,Wicked Choccy's,32.076176,-81.088371,WBMC,WC
4101,2022-11-16,2028-05-12,Standard Class,150875,United States,Boise,Idaho,83704,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,32.881893,-111.768036,WBSL,LON
4102,2022-11-16,2028-05-12,Standard Class,150875,United States,Boise,Idaho,83704,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,32.881893,-111.768036,WBSL,LON
4103,2023-04-23,2028-10-18,Standard Class,130001,United States,Charlotte,North Carolina,28205,Chocolate,Gulf,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,Wicked Choccy's,32.076176,-81.088371,WBTC,WC
4104,2023-10-23,2029-04-20,Standard Class,165484,United States,Chicago,Illinois,60610,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,24.43,7,17.43,7.0,Lot's O' Nuts,32.881893,-111.768036,WBNS,LON
4105,2023-10-23,2029-04-20,Standard Class,165484,United States,Chicago,Illinois,60610,Chocolate,Interior,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,32.076176,-81.088371,WBMC,WC
4106,2024-03-26,2029-09-20,Standard Class,141677,United States,Houston,Texas,77070,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,30.0,8,19.6,10.4,Wicked Choccy's,32.076176,-81.088371,WBTC,WC
4107,2024-03-26,2029-09-20,Standard Class,141677,United States,Houston,Texas,77070,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,32.076176,-81.088371,WBTC,WC
4108,2024-03-26,2029-09-20,Standard Class,141677,United States,Houston,Texas,77070,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,32.881893,-111.768036,WBSL,LON
4109,2024-03-26,2029-09-20,Standard Class,141677,United States,Houston,Texas,77070,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,Lot's O' Nuts,32.881893,-111.768036,WBNS,LON
4110,2024-03-26,2029-09-20,Standard Class,141677,United States,Houston,Texas,77070,Chocolate,Interior,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,Wicked Choccy's,32.076176,-81.088371,WBMC,WC
4111,2024-06-03,2029-11-28,Standard Class,126382,United States,Franklin,Tennessee,37064,Chocolate,Gulf,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,Wicked Choccy's,32.076176,-81.088371,WBTC,WC
4112,2024-08-01,2030-01-25,Second Class,124576,United States,Salinas,California,93905,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,32.881893,-111.768036,WBSL,LON
4113,2021-01-20,2026-07-19,Standard Class,147627,United States,Jonesboro,Arkansas,72401,Chocolate,Gulf,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,32.076176,-81.088371,WBTC,WC
4114,2021-01-20,2026-07-19,Standard Class,147627,United States,Jonesboro,Arkansas,72401,Chocolate,Gulf,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy's,32.076176,-81.088371,WBMC,WC
4115,2021-01-20,2026-07-19,Standard Class,147627,United States,Jonesboro,Arkansas,72401,Chocolate,Gulf,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,Wicked Choccy's,32.076176,-81.088371,WBTC,WC
4116,2021-01-20,2026-07-19,Standard Class,147627,United States,Jonesboro,Arkansas,72401,Chocolate,Gulf,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,32.881893,-111.768036,WBSL,LON
4117,2021-01-20,2026-07-19,Standard Class,147627,United States,Jonesboro,Arkansas,72401,Chocolate,Gulf,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,32.881893,-111.768036,WBFM,LON
4118,2021-01-20,2026-07-19,Standard Class,147627,United States,Jonesboro,Arkansas,72401,Chocolate,Gulf,Wonka Bar - Fudge Mallows,25.2,7,16.8,8.4,Lot's O' Nuts,32.881893,-111.768036,WBFM,LON
4119,2021-05-12,2026-11-05,First Class,127159,United States,Milwaukee,Wisconsin,53209,Chocolate,Interior,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,Wicked Choccy's,32.076176,-81.088371,WBMC,WC
4120,2023-06-24,2028-12-20,Standard Class,101987,United States,Richmond,Indiana,47374,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,31.41,9,22.41,9.0,Lot's O' Nuts,32.881893,-111.768036,WBNS,LON
4121,2023-10-03,2029-03-28,Second Class,140634,United States,Houston,Texas,77095,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,32.881893,-111.768036,WBSL,LON
4122,2024-10-03,2030-03-31,Second Class,134607,United States,Rochester,New York,14609,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,32.881893,-111.768036,WBSL,LON
4123,2024-11-17,2030-05-15,Standard Class,166709,United States,Newark,Delaware,19711,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,32.881893,-111.768036,WBNS,LON
4124,2021-07-21,2027-01-15,Standard Class,129189,United States,Dallas,Texas,75217,Chocolate,Interior,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,Wicked Choccy's,32.076176,-81.088371,WBMC,WC
4125,2021-07-21,2027-01-15,Standard Class,129189,United States,Dallas,Texas,75217,Other,Interior,Kazookles,9.75,3,0.75,9.0,The Other Factory,35.1175,-89.971107,KK,TOF
4126,2021-07-21,2027-01-15,Standard Class,129189,United States,Dallas,Texas,75217,Other,Interior,Wonka Gum,1.25,1,0.65,0.6,Secret Factory,41.446333,-90.565487,WG,SF
4127,2021-07-21,2027-01-15,Standard Class,129189,United States,Dallas,Texas,75217,Chocolate,Interior,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,Lot's O' Nuts,32.881893,-111.768036,WBFM,LON
4128,2022-12-04,2028-05-31,Second Class,118871,United States,Los Angeles,California,90049,Other,Pacific,Wonka Gum,6.25,5,3.25,3.0,Secret Factory,41.446333,-90.565487,WG,SF
4129,2022-12-04,2028-05-31,Second Class,118871,United States,Los Angeles,California,90049,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,32.881893,-111.768036,WBSL,LON
4130,2022-12-04,2028-05-31,Second Class,118871,United States,Los Angeles,California,90049,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,32.076176,-81.088371,WBTC,WC
4131,2022-12-24,2028-06-21,Standard Class,128587,United States,Springfield,Missouri,65807,Other,Interior,Kazookles,6.5,2,0.5,6.0,The Other Factory,35.1175,-89.971107,KK,TOF
4132,2022-12-24,2028-06-21,Standard Class,128587,United States,Springfield,Missouri,65807,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,24.43,7,17.43,7.0,Lot's O' Nuts,32.881893,-111.768036,WBNS,LON
4133,2023-05-12,2028-11-06,Standard Class,100510,United States,New York City,New York,10024,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,32.881893,-111.768036,WBSL,LON
4134,2023-05-12,2028-11-06,Standard Class,100510,United States,New York City,New York,10024,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,Lot's O' Nuts,32.881893,-111.768036,WBNS,LON
4135,2023-09-27,2029-03-25,Standard Class,110170,United States,Huntsville,Texas,77340,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,Wicked Choccy's,32.076176,-81.088371,WBTC,WC
4136,2024-04-14,2029-10-10,Standard Class,127117,United States,Morristown,New Jersey,07960,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,Lot's O' Nuts,32.881893,-111.768036,WBNS,LON
4137,2024-08-04,2030-01-29,Standard Class,146367,United States,Carrollton,Texas,75007,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,32.881893,-111.768036,WBNS,LON
4138,2024-08-04,2030-01-28,First Class,132738,United States,Loveland,Colorado,80538,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,Wicked Choccy's,32.076176,-81.088371,WBTC,WC
4139,2024-08-04,2030-01-28,First Class,132738,United States,Loveland,Colorado,80538,Other,Pacific,Wonka Gum,2.5,2,1.3,1.2,Secret Factory,41.446333,-90.565487,WG,SF
4140,2024-10-19,2030-04-17,Standard Class,125199,United States,Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,Wicked Choccy's,32.076176,-81.088371,WBTC,WC
4141,2024-10-19,2030-04-17,Standard Class,125199,United States,Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,Lot's O' Nuts,32.881893,-111.768036,WBSL,LON
4142,2024-10-19,2030-04-17,Standard Class,125199,United States,Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,Wicked Choccy's,32.076176,-81.088371,WBTC,WC
4143,2024-12-28,2030-06-25,Standard Class,129805,United States,Seattle,Washington,98103,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,32.076176,-81.088371,WBTC,WC
4144,2022-10-02,2028-03-25,First Class,129917,United States,Los Angeles,California,90008,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,32.881893,-111.768036,WBNS,LON
4145,2022-10-02,2028-03-25,First Class,129917,United States,Los Angeles,California,90008,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,Lot's O' Nuts,32.881893,-111.768036,WBSL,LON
4146,2022-10-02,2028-03-25,First Class,129917,United States,Los Angeles,California,90008,Chocolate,Pacific,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,Wicked Choccy's,32.076176,-81.088371,WBMC,WC
4147,2023-09-18,2029-03-15,Standard Class,106075,United States,New York City,New York,10009,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,Lot's O' Nuts,32.881893,-111.768036,WBNS,LON
4148,2024-04-11,2029-10-07,Standard Class,130904,United States,Burlington,North Carolina,27217,Chocolate,Gulf,Wonka Bar -Scrumdiddlyumptious,28.8,8,20.0,8.8,Lot's O' Nuts,32.881893,-111.768036,WBSL,LON
4149,2024-04-11,2029-10-07,Standard Class,130904,United States,Burlington,North Carolina,27217,Chocolate,Gulf,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,Lot's O' Nuts,32.881893,-111.768036,WBSL,LON
4150,2024-04-27,2029-10-23,Standard Class,151281,United States,Seattle,Washington,98105,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,Wicked Choccy's,32.076176,-81.088371,WBTC,WC
4151,2021-12-30,2027-06-26,Standard Class,143500,Canada,Charlottetown,Prince Edward Island,C0A,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,32.881893,-111.768036,WBSL,LON
4152,2024-12-30,2030-06-26,Standard Class,143500,Canada,Charlottetown,Prince Edward Island,C0A,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,32.881893,-111.768036,WBSL,LON
4153,2023-06-12,2028-12-07,Standard Class,121465,Canada,Charlottetown,Prince Edward Island,C0A,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,32.076176,-81.088371,WBMC,WC
4154,2024-03-16,2029-09-11,Standard Class,130494,Canada,Charlottetown,Prince Edward Island,C0A,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,32.076176,-81.088371,WBMC,WC
4155,2023-06-12,2028-12-07,Standard Class,121465,Canada,Charlottetown,Prince Edward Island,C0A,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,Wicked Choccy's,32.076176,-81.088371,WBMC,WC
4156,2024-03-16,2029-09-11,Standard Class,130494,Canada,Charlottetown,Prince Edward Island,C0A,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,Wicked Choccy's,32.076176,-81.088371,WBMC,WC
4157,2023-06-12,2028-12-07,Standard Class,121465,Canada,Charlottetown,Prince Edward Island,C0A,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,Lot's O' Nuts,32.881893,-111.768036,WBNS,LON
4158,2024-03-16,2029-09-11,Standard Class,130494,Canada,Charlottetown,Prince Edward Island,C0A,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,Lot's O' Nuts,32.881893,-111.768036,WBNS,LON
4159,2023-06-12,2028-12-07,Standard Class,121465,Canada,Charlottetown,Prince Edward Island,C0A,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,32.881893,-111.768036,WBSL,LON
4160,2024-03-16,2029-09-11,Standard Class,130494,Canada,Charlottetown,Prince Edward Island,C0A,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,32.881893,-111.768036,WBSL,LON
4161,2021-05-06,2026-10-31,Standard Class,121664,United States,Los Angeles,California,90049,Chocolate,Pacific,Wonka Bar - Milk Chocolate,26.0,8,16.88,9.12,Wicked Choccy's,32.076176,-81.088371,WBMC,WC
4162,2021-11-24,2027-05-22,Standard Class,122217,United States,Virginia Beach,Virginia,23464,Chocolate,Gulf,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,Wicked Choccy's,32.076176,-81.088371,WBMC,WC
4163,2022-10-31,2028-04-26,Standard Class,122259,United States,Jackson,Michigan,49201,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,Lot's O' Nuts,32.881893,-111.768036,WBSL,LON
4164,2022-11-22,2028-05-18,Standard Class,118983,United States,Fort Worth,Texas,76106,Chocolate,Interior,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,Lot's O' Nuts,32.881893,-111.768036,WBFM,LON
4165,2022-11-22,2028-05-18,Standard Class,118983,United States,Fort Worth,Texas,76106,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,32.881893,-111.768036,WBSL,LON
4166,2022-12-03,2028-05-27,Second Class,156853,United States,Concord,New Hampshire,03301,Other,Atlantic,Kazookles,22.75,7,1.75,21.0,The Other Factory,35.1175,-89.971107,KK,TOF
4167,2024-01-23,2029-07-19,Standard Class,161893,United States,Tucson,Arizona,85705,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,32.881893,-111.768036,WBSL,LON
4168,2024-01-23,2029-07-19,Standard Class,161893,United States,Tucson,Arizona,85705,Chocolate,Pacific,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,32.881893,-111.768036,WBFM,LON
4169,2024-11-30,2030-05-25,Second Class,111689,United States,New York City,New York,10024,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,Wicked Choccy's,32.076176,-81.088371,WBMC,WC
4170,2024-11-30,2030-05-25,Second Class,111689,United States,New York City,New York,10024,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,32.881893,-111.768036,WBSL,LON
4171,2021-03-01,2026-08-26,Standard Class,143707,United States,New York City,New York,10035,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,32.881893,-111.768036,WBSL,LON
4172,2022-08-09,2028-02-03,Second Class,103954,United States,Milwaukee,Wisconsin,53209,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,Wicked Choccy's,32.076176,-81.088371,WBTC,WC
4173,2024-01-14,2029-07-12,Standard Class,113278,United States,Richmond,Indiana,47374,Chocolate,Interior,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,32.076176,-81.088371,WBMC,WC
4174,2024-01-14,2029-07-12,Standard Class,113278,United States,Richmond,Indiana,47374,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,32.881893,-111.768036,WBSL,LON
4175,2024-01-14,2029-07-12,Standard Class,113278,United States,Richmond,Indiana,47374,Chocolate,Interior,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,Wicked Choccy's,32.076176,-81.088371,WBMC,WC
4176,2024-01-14,2029-07-12,Standard Class,113278,United States,Richmond,Indiana,47374,Chocolate,Interior,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,Wicked Choccy's,32.076176,-81.088371,WBMC,WC
4177,2024-01-14,2029-07-12,Standard Class,113278,United States,Richmond,Indiana,47374,Chocolate,Interior,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,32.076176,-81.088371,WBMC,WC
4178,2024-01-14,2029-07-12,Standard Class,113278,United States,Richmond,Indiana,47374,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,Lot's O' Nuts,32.881893,-111.768036,WBSL,LON
4179,2024-01-14,2029-07-12,Standard Class,113278,United States,Richmond,Indiana,47374,Chocolate,Interior,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy's,32.076176,-81.088371,WBMC,WC
